cohort_month,month_number,active_customers,avg_aov,median_aov,min_aov,max_aov,aov_index,distribution_type
2023-10,12,1,48,48,48,48,38.69,正态分布
2023-10,13,3,97.57,126.82,22.5,143.39,78.64,左偏（低客单价拉低均值）
2023-10,14,1,267.13,267.13,267.13,267.13,215.31,正态分布
2023-10,15,3,265.71,146.8,27.41,622.91,214.16,右偏（高客单价拉高均值）
2023-10,16,2,87.64,87.64,60.84,114.44,70.64,正态分布
2023-10,17,5,88.95,59.67,33.97,233.7,71.69,右偏（高客单价拉高均值）
2023-10,18,5,101.97,118.69,45.07,144.53,82.19,正态分布
2023-10,19,5,42.39,50.09,10.71,71.18,34.17,正态分布
2023-10,20,3,57.25,64.12,25.7,81.93,46.14,正态分布
2023-10,21,3,113.48,62.43,30.82,247.19,91.46,右偏（高客单价拉高均值）
2023-10,22,2,173.57,173.57,110.63,236.52,139.9,正态分布
2023-10,23,3,48.63,52.91,34.27,58.72,39.2,正态分布
2023-10,24,6,165.23,141.53,53.77,333.38,133.17,正态分布
2023-10,25,1,260.25,260.25,260.25,260.25,209.76,正态分布
2023-10,26,3,87.43,96.77,27.21,138.3,70.47,正态分布
2023-10,27,4,66.57,57.78,28.88,121.85,53.66,正态分布
2023-10,28,2,114.8,114.8,110.4,119.19,92.53,正态分布
2023-10,29,2,50.37,50.37,20.55,80.18,40.6,正态分布
2023-11,0,38,119.73,87.25,12.56,445.74,100,右偏（高客单价拉高均值）
2023-11,1,1,31.65,31.65,31.65,31.65,26.43,正态分布
2023-11,2,1,194.24,194.24,194.24,194.24,162.23,正态分布
2023-11,3,1,39.42,39.42,39.42,39.42,32.92,正态分布
2023-11,4,1,228.47,228.47,228.47,228.47,190.82,正态分布
2023-11,5,0,,,,,,正态分布
2023-11,6,0,,,,,,正态分布
2023-11,7,2,36.55,36.55,26.87,46.24,30.53,正态分布
2023-11,8,4,100.99,96.17,23.8,187.82,84.35,正态分布
2023-11,9,1,104.72,104.72,104.72,104.72,87.46,正态分布
2023-11,10,3,75.13,59.7,57.37,108.32,62.75,右偏（高客单价拉高均值）
2023-11,11,1,81.23,81.23,81.23,81.23,67.84,正态分布
2023-11,12,2,58.13,58.13,31.44,84.81,48.55,正态分布
2023-11,13,1,390.6,390.6,390.6,390.6,326.23,正态分布
2023-11,14,1,108.34,108.34,108.34,108.34,90.49,正态分布
2023-11,15,1,99.25,99.25,99.25,99.25,82.89,正态分布
2023-11,16,3,99.08,92.99,56.91,147.34,82.75,正态分布
2023-11,17,4,86.52,88.69,26.63,142.07,72.26,正态分布
2023-11,18,1,234.28,234.28,234.28,234.28,195.67,正态分布
2023-11,19,0,,,,,,正态分布
2023-11,20,1,32.42,32.42,32.42,32.42,27.08,正态分布
2023-11,21,3,92.85,106.78,54.43,117.33,77.55,正态分布
2023-11,22,1,141.68,141.68,141.68,141.68,118.33,正态分布
2023-11,23,3,90.75,67.78,33.63,170.84,75.8,右偏（高客单价拉高均值）
2023-11,24,2,77.33,77.33,16.69,137.98,64.59,正态分布
2023-11,25,1,169.6,169.6,169.6,169.6,141.65,正态分布
2023-11,26,1,137.65,137.65,137.65,137.65,114.97,正态分布
2023-11,27,0,,,,,,正态分布
2023-11,28,0,,,,,,正态分布
2023-12,0,52,107.25,76.57,18.43,492.15,100,右偏（高客单价拉高均值）
2023-12,1,2,104.1,104.1,42.91,165.29,97.06,正态分布
2023-12,2,2,100.53,100.53,83.77,117.28,93.73,正态分布
2023-12,3,2,93.57,93.57,62.31,124.83,87.24,正态分布
2023-12,4,2,92.38,92.38,78.14,106.62,86.14,正态分布
2023-12,5,2,84.17,84.17,55.68,112.66,78.48,正态分布
2023-12,6,1,110.58,110.58,110.58,110.58,103.1,正态分布
2023-12,7,3,80.79,84.05,44.64,113.68,75.33,正态分布
2023-12,8,3,206.61,176.07,100.05,343.71,192.64,正态分布
2023-12,9,2,109.3,109.3,63.75,154.85,101.91,正态分布
2023-12,10,1,454.28,454.28,454.28,454.28,423.57,正态分布
2023-12,11,2,346.46,346.46,187.22,505.7,323.04,正态分布
2023-12,12,1,25.6,25.6,25.6,25.6,23.87,正态分布
2023-12,13,1,46.91,46.91,46.91,46.91,43.74,正态分布
2023-12,14,1,186.95,186.95,186.95,186.95,174.31,正态分布
2023-12,15,5,101.71,46.23,18.85,338.19,94.83,右偏（高客单价拉高均值）
2023-12,16,3,51.38,51.4,49.27,53.46,47.91,正态分布
2023-12,17,4,221.19,149.78,34.08,551.11,206.24,右偏（高客单价拉高均值）
2023-12,18,0,,,,,,正态分布
2023-12,19,2,349.16,349.16,137.03,561.29,325.56,正态分布
2023-12,20,3,94.61,89.27,22.16,172.41,88.21,正态分布
2023-12,21,2,175.15,175.15,18.92,331.37,163.31,正态分布
2023-12,22,2,73.17,73.17,18.9,127.45,68.22,正态分布
2023-12,23,0,,,,,,正态分布
2023-12,24,2,83.99,83.99,21.19,146.79,78.31,正态分布
2023-12,25,1,39.58,39.58,39.58,39.58,36.9,正态分布
2023-12,26,2,186.42,186.42,172.49,200.35,173.82,正态分布
2023-12,27,3,66.59,49.37,47.73,102.66,62.09,右偏（高客单价拉高均值）
2024-01,0,56,138.38,89.62,18.4,707.79,100,右偏（高客单价拉高均值）
2024-01,1,3,143.86,139.53,84.05,208.01,103.96,正态分布
2024-01,2,2,129.61,129.61,105,154.21,93.66,正态分布
2024-01,3,1,35.87,35.87,35.87,35.87,25.92,正态分布
2024-01,4,5,69.24,90.23,11.43,125.14,50.04,左偏（低客单价拉低均值）
2024-01,5,1,55.5,55.5,55.5,55.5,40.11,正态分布
2024-01,6,4,144.84,102,55.49,319.87,104.67,右偏（高客单价拉高均值）
2024-01,7,2,493.86,493.86,70.24,917.47,356.89,正态分布
2024-01,8,1,92.03,92.03,92.03,92.03,66.51,正态分布
2024-01,9,2,129.94,129.94,51.07,208.81,93.9,正态分布
2024-01,10,2,144.89,144.89,46.69,243.1,104.7,正态分布
2024-01,11,2,142.35,142.35,75.29,209.41,102.87,正态分布
2024-01,12,4,60.55,53.11,39.3,96.69,43.76,正态分布
2024-01,13,1,127.8,127.8,127.8,127.8,92.35,正态分布
2024-01,14,3,307.44,231.56,75.51,615.24,222.17,右偏（高客单价拉高均值）
2024-01,15,1,33.84,33.84,33.84,33.84,24.45,正态分布
2024-01,16,1,52.79,52.79,52.79,52.79,38.15,正态分布
2024-01,17,2,95.82,95.82,45.57,146.07,69.24,正态分布
2024-01,18,2,55.83,55.83,36.24,75.41,40.35,正态分布
2024-01,19,3,58.56,69.65,31.92,74.11,42.32,正态分布
2024-01,20,2,133.69,133.69,105.58,161.79,96.61,正态分布
2024-01,21,3,90.87,52.6,29.44,190.56,65.67,右偏（高客单价拉高均值）
2024-01,22,3,78.17,88.29,54.65,91.57,56.49,正态分布
2024-01,23,4,144.79,96.09,45.86,341.13,104.63,右偏（高客单价拉高均值）
2024-01,24,3,67.31,67.96,28.5,105.48,48.64,正态分布
2024-01,25,1,17.2,17.2,17.2,17.2,12.43,正态分布
2024-01,26,0,,,,,,正态分布
2024-02,0,48,122.78,83.77,3,503.36,100,右偏（高客单价拉高均值）
2024-02,1,1,55.66,55.66,55.66,55.66,45.33,正态分布
2024-02,2,3,72.88,51.41,36.03,131.21,59.36,右偏（高客单价拉高均值）
2024-02,3,1,71.92,71.92,71.92,71.92,58.58,正态分布
2024-02,4,4,200.4,116.01,51.23,518.33,163.22,右偏（高客单价拉高均值）
2024-02,5,3,88.87,30.87,29.16,206.58,72.38,右偏（高客单价拉高均值）
2024-02,6,2,41.77,41.77,18.68,64.86,34.02,正态分布
2024-02,7,3,54.65,50.19,35.51,78.24,44.51,正态分布
2024-02,8,4,142.16,106.2,59.46,296.8,115.78,右偏（高客单价拉高均值）
2024-02,9,2,147.28,147.28,96.48,198.07,119.95,正态分布
2024-02,10,3,80.45,71.32,68.24,101.78,65.52,正态分布
2024-02,11,0,,,,,,正态分布
2024-02,12,3,32.19,26.45,14.71,55.41,26.22,右偏（高客单价拉高均值）
2024-02,13,1,35.06,35.06,35.06,35.06,28.56,正态分布
2024-02,14,3,173.9,141.99,64.46,315.26,141.64,右偏（高客单价拉高均值）
2024-02,15,0,,,,,,正态分布
2024-02,16,2,116.33,116.33,70.24,162.42,94.75,正态分布
2024-02,17,4,189.75,151.07,36.44,420.43,154.54,右偏（高客单价拉高均值）
2024-02,18,1,17.23,17.23,17.23,17.23,14.03,正态分布
2024-02,19,3,59.71,51.63,48.04,79.46,48.63,正态分布
2024-02,20,2,55.56,55.56,52.92,58.2,45.25,正态分布
2024-02,21,1,240.64,240.64,240.64,240.64,195.99,正态分布
2024-02,22,1,82.22,82.22,82.22,82.22,66.97,正态分布
2024-02,23,1,35.84,35.84,35.84,35.84,29.19,正态分布
2024-02,24,1,93.73,93.73,93.73,93.73,76.34,正态分布
2024-02,25,0,,,,,,正态分布
2024-03,0,50,109.84,75.28,13.09,432.48,100,右偏（高客单价拉高均值）
2024-03,1,3,64.46,56.95,34.59,101.85,58.69,正态分布
2024-03,2,5,84.41,55.2,24.55,222.64,76.85,右偏（高客单价拉高均值）
2024-03,3,0,,,,,,正态分布
2024-03,4,1,360.25,360.25,360.25,360.25,327.98,正态分布
2024-03,5,1,75.11,75.11,75.11,75.11,68.38,正态分布
2024-03,6,3,48.56,44.38,35.84,65.45,44.21,正态分布
2024-03,7,2,34.54,34.54,33.06,36.02,31.45,正态分布
2024-03,8,2,45.98,45.98,15.8,76.15,41.86,正态分布
2024-03,9,1,94.6,94.6,94.6,94.6,86.13,正态分布
2024-03,10,0,,,,,,正态分布
2024-03,11,1,102.19,102.19,102.19,102.19,93.04,正态分布
2024-03,12,1,38.78,38.78,38.78,38.78,35.31,正态分布
2024-03,13,2,71.12,71.12,22.05,120.19,64.75,正态分布
2024-03,14,0,,,,,,正态分布
2024-03,15,2,156.12,156.12,44.93,267.3,142.13,正态分布
2024-03,16,1,230.85,230.85,230.85,230.85,210.17,正态分布
2024-03,17,3,45.28,51.29,32.87,51.69,41.22,正态分布
2024-03,18,5,103.45,72.55,37.67,178.76,94.18,右偏（高客单价拉高均值）
2024-03,19,3,62.09,30.16,23.86,132.26,56.53,右偏（高客单价拉高均值）
2024-03,20,2,72.08,72.08,55.87,88.29,65.62,正态分布
2024-03,21,4,76.71,62.52,31.3,150.5,69.84,右偏（高客单价拉高均值）
2024-03,22,3,123.06,76.3,43.03,249.84,112.04,右偏（高客单价拉高均值）
2024-03,23,3,39.69,32.49,30.49,56.1,36.13,右偏（高客单价拉高均值）
2024-03,24,1,92.77,92.77,92.77,92.77,84.46,正态分布
2024-04,0,50,108.17,70.88,10.72,636.72,100,右偏（高客单价拉高均值）
2024-04,1,2,110.03,110.03,57.06,162.99,101.72,正态分布
2024-04,2,1,56.07,56.07,56.07,56.07,51.84,正态分布
2024-04,3,3,93.28,64,25.52,190.31,86.23,右偏（高客单价拉高均值）
2024-04,4,3,107.05,43.95,19.17,258.03,98.96,右偏（高客单价拉高均值）
2024-04,5,4,156.86,150.12,36.95,290.24,145.01,正态分布
2024-04,6,0,,,,,,正态分布
2024-04,7,1,19.88,19.88,19.88,19.88,18.38,正态分布
2024-04,8,4,102.37,79.06,20.12,231.24,94.64,右偏（高客单价拉高均值）
2024-04,9,4,159.46,151.19,55.94,279.54,147.42,正态分布
2024-04,10,5,134.25,111.43,14.55,354.72,124.11,右偏（高客单价拉高均值）
2024-04,11,0,,,,,,正态分布
2024-04,12,4,71.46,81.66,21.87,100.66,66.06,正态分布
2024-04,13,1,100.4,100.4,100.4,100.4,92.82,正态分布
2024-04,14,2,111.93,111.93,56.95,166.91,103.48,正态分布
2024-04,15,1,23.2,23.2,23.2,23.2,21.45,正态分布
2024-04,16,5,101.29,125.16,22.17,143.96,93.64,左偏（低客单价拉低均值）
2024-04,17,1,31.64,31.64,31.64,31.64,29.25,正态分布
2024-04,18,1,95.13,95.13,95.13,95.13,87.94,正态分布
2024-04,19,0,,,,,,正态分布
2024-04,20,1,101.22,101.22,101.22,101.22,93.57,正态分布
2024-04,21,0,,,,,,正态分布
2024-04,22,2,55.97,55.97,27.67,84.27,51.74,正态分布
2024-04,23,2,173.56,173.56,153.99,193.14,160.45,正态分布
2024-05,0,39,114.59,77.13,17.63,649.5,100,右偏（高客单价拉高均值）
2024-05,1,0,,,,,,正态分布
2024-05,2,1,77.44,77.44,77.44,77.44,67.58,正态分布
2024-05,3,1,125.51,125.51,125.51,125.51,109.53,正态分布
2024-05,4,1,86.68,86.68,86.68,86.68,75.64,正态分布
2024-05,5,3,52.14,25.32,13.94,117.15,45.5,右偏（高客单价拉高均值）
2024-05,6,2,150.71,150.71,66.95,234.47,131.52,正态分布
2024-05,7,1,56.63,56.63,56.63,56.63,49.42,正态分布
2024-05,8,1,66.17,66.17,66.17,66.17,57.75,正态分布
2024-05,9,1,121.35,121.35,121.35,121.35,105.9,正态分布
2024-05,10,1,91.01,91.01,91.01,91.01,79.42,正态分布
2024-05,11,3,45.72,26.59,20.55,90.02,39.9,右偏（高客单价拉高均值）
2024-05,12,1,102.98,102.98,102.98,102.98,89.87,正态分布
2024-05,13,2,34.96,34.96,16.34,53.58,30.51,正态分布
2024-05,14,0,,,,,,正态分布
2024-05,15,3,75.88,73.74,48.16,105.75,66.22,正态分布
2024-05,16,3,128.94,132.02,87.64,167.16,112.52,正态分布
2024-05,17,1,167.14,167.14,167.14,167.14,145.86,正态分布
2024-05,18,0,,,,,,正态分布
2024-05,19,0,,,,,,正态分布
2024-05,20,3,25.69,29.92,13.28,33.88,22.42,正态分布
2024-05,21,0,,,,,,正态分布
2024-05,22,2,211.38,211.38,95.63,327.14,184.47,正态分布
2024-06,0,27,174.88,83.36,13.47,1861.86,100,右偏（高客单价拉高均值）
2024-06,1,0,,,,,,正态分布
2024-06,2,2,131.46,131.46,103.73,159.19,75.17,正态分布
2024-06,3,3,60.83,49.12,36.94,96.42,34.78,右偏（高客单价拉高均值）
2024-06,4,1,107.01,107.01,107.01,107.01,61.19,正态分布
2024-06,5,1,69.13,69.13,69.13,69.13,39.53,正态分布
2024-06,6,0,,,,,,正态分布
2024-06,7,1,86.67,86.67,86.67,86.67,49.56,正态分布
2024-06,8,0,,,,,,正态分布
2024-06,9,1,90.44,90.44,90.44,90.44,51.72,正态分布
2024-06,10,1,27.58,27.58,27.58,27.58,15.77,正态分布
2024-06,11,1,118.94,118.94,118.94,118.94,68.01,正态分布
2024-06,12,1,18.11,18.11,18.11,18.11,10.36,正态分布
2024-06,13,0,,,,,,正态分布
2024-06,14,2,160.33,160.33,137.63,183.04,91.68,正态分布
2024-06,15,0,,,,,,正态分布
2024-06,16,2,103.27,103.27,42.47,164.07,59.05,正态分布
2024-06,17,5,313.87,338.07,118.96,464.77,179.48,正态分布
2024-06,18,1,64.4,64.4,64.4,64.4,36.83,正态分布
2024-06,19,4,132.71,105.65,29.88,289.65,75.89,右偏（高客单价拉高均值）
2024-06,20,0,,,,,,正态分布
2024-06,21,0,,,,,,正态分布
2024-07,0,39,125.28,77.17,12.62,580.28,100,右偏（高客单价拉高均值）
2024-07,1,3,119.26,129.08,91.17,137.54,95.19,正态分布
2024-07,2,0,,,,,,正态分布
2024-07,3,3,88.91,46.69,29.98,190.05,70.97,右偏（高客单价拉高均值）
2024-07,4,0,,,,,,正态分布
2024-07,5,0,,,,,,正态分布
2024-07,6,1,222.58,222.58,222.58,222.58,177.67,正态分布
2024-07,7,2,95.5,95.5,89.02,101.98,76.23,正态分布
2024-07,8,4,145.92,137.48,23.45,285.26,116.48,正态分布
2024-07,9,3,371.58,308.3,47.16,759.28,296.6,右偏（高客单价拉高均值）
2024-07,10,3,318.06,75.13,25.63,853.41,253.88,右偏（高客单价拉高均值）
2024-07,11,1,30.37,30.37,30.37,30.37,24.24,正态分布
2024-07,12,2,84.18,84.18,35.83,132.53,67.19,正态分布
2024-07,13,2,153.83,153.83,81.87,225.79,122.79,正态分布
2024-07,14,3,129.53,139.08,39.91,209.61,103.39,正态分布
2024-07,15,4,37.22,38.72,20.48,50.95,29.71,正态分布
2024-07,16,1,55.05,55.05,55.05,55.05,43.94,正态分布
2024-07,17,3,152.03,35.93,21.61,398.54,121.35,右偏（高客单价拉高均值）
2024-07,18,3,86.23,98.14,53.64,106.91,68.83,正态分布
2024-07,19,3,160.97,69.78,54.75,358.39,128.49,右偏（高客单价拉高均值）
2024-07,20,1,182.3,182.3,182.3,182.3,145.51,正态分布
2024-08,0,33,116.91,86.63,12.93,700.83,100,右偏（高客单价拉高均值）
2024-08,1,1,179.49,179.49,179.49,179.49,153.53,正态分布
2024-08,2,1,81.08,81.08,81.08,81.08,69.35,正态分布
2024-08,3,0,,,,,,正态分布
2024-08,4,3,92.96,96.94,42.83,139.12,79.51,正态分布
2024-08,5,0,,,,,,正态分布
2024-08,6,1,110.03,110.03,110.03,110.03,94.12,正态分布
2024-08,7,0,,,,,,正态分布
2024-08,8,0,,,,,,正态分布
2024-08,9,1,59.19,59.19,59.19,59.19,50.63,正态分布
2024-08,10,3,60.88,28.96,18.54,135.13,52.07,右偏（高客单价拉高均值）
2024-08,11,4,90.48,55.95,21.2,228.81,77.39,右偏（高客单价拉高均值）
2024-08,12,1,39.09,39.09,39.09,39.09,33.44,正态分布
2024-08,13,1,114.85,114.85,114.85,114.85,98.24,正态分布
2024-08,14,1,169.95,169.95,169.95,169.95,145.37,正态分布
2024-08,15,3,72.68,40.78,25.3,151.96,62.17,右偏（高客单价拉高均值）
2024-08,16,1,29.72,29.72,29.72,29.72,25.42,正态分布
2024-08,17,2,205.17,205.17,128.64,281.7,175.49,正态分布
2024-08,18,1,171.55,171.55,171.55,171.55,146.74,正态分布
2024-08,19,3,75.5,91.1,12.47,122.94,64.58,左偏（低客单价拉低均值）
2024-09,0,34,114.78,78.19,11.48,438.44,100,右偏（高客单价拉高均值）
2024-09,1,1,31.49,31.49,31.49,31.49,27.44,正态分布
2024-09,2,0,,,,,,正态分布
2024-09,3,0,,,,,,正态分布
2024-09,4,2,84.97,84.97,81.59,88.36,74.03,正态分布
2024-09,5,3,27.92,31.71,11.57,40.49,24.32,正态分布
2024-09,6,3,45.75,40.27,35.26,61.71,39.86,正态分布
2024-09,7,1,132.34,132.34,132.34,132.34,115.3,正态分布
2024-09,8,1,46.33,46.33,46.33,46.33,40.36,正态分布
2024-09,9,5,88.49,79.15,12.27,204.4,77.1,正态分布
2024-09,10,2,245.63,245.63,170.81,320.46,214,正态分布
2024-09,11,2,196,196,65.03,326.98,170.76,正态分布
2024-09,12,4,235.55,125.12,50.02,641.94,205.22,右偏（高客单价拉高均值）
2024-09,13,0,,,,,,正态分布
2024-09,14,0,,,,,,正态分布
2024-09,15,3,115.82,121.8,98.04,127.62,100.91,正态分布
2024-09,16,1,465.91,465.91,465.91,465.91,405.92,正态分布
2024-09,17,1,28.28,28.28,28.28,28.28,24.64,正态分布
2024-09,18,3,342.28,65.15,30.73,930.95,298.21,右偏（高客单价拉高均值）
2024-10,0,36,95.33,60.81,14.35,493.4,100,右偏（高客单价拉高均值）
2024-10,1,2,182.88,182.88,54.2,311.57,191.84,正态分布
2024-10,2,3,305.07,291.69,128.06,495.47,320.01,正态分布
2024-10,3,2,52.47,52.47,26.92,78.01,55.04,正态分布
2024-10,4,0,,,,,,正态分布
2024-10,5,2,75.23,75.23,47.06,103.4,78.92,正态分布
2024-10,6,2,188.45,188.45,42.27,334.63,197.68,正态分布
2024-10,7,1,95.35,95.35,95.35,95.35,100.02,正态分布
2024-10,8,2,140.78,140.78,108.96,172.6,147.68,正态分布
2024-10,9,0,,,,,,正态分布
2024-10,10,0,,,,,,正态分布
2024-10,11,0,,,,,,正态分布
2024-10,12,0,,,,,,正态分布
2024-10,13,1,187.73,187.73,187.73,187.73,196.93,正态分布
2024-10,14,2,231.03,231.03,18.19,443.88,242.35,正态分布
2024-10,15,1,308.21,308.21,308.21,308.21,323.31,正态分布
2024-10,16,0,,,,,,正态分布
2024-10,17,1,37.22,37.22,37.22,37.22,39.04,正态分布
2024-11,0,33,126.86,100.42,24.31,398.49,100,右偏（高客单价拉高均值）
2024-11,1,1,219.61,219.61,219.61,219.61,173.11,正态分布
2024-11,2,1,84.45,84.45,84.45,84.45,66.57,正态分布
2024-11,3,1,46.93,46.93,46.93,46.93,36.99,正态分布
2024-11,4,2,65.27,65.27,57.05,73.48,51.45,正态分布
2024-11,5,0,,,,,,正态分布
2024-11,6,4,84.91,56.19,34.44,192.84,66.93,右偏（高客单价拉高均值）
2024-11,7,1,47.5,47.5,47.5,47.5,37.44,正态分布
2024-11,8,1,154.58,154.58,154.58,154.58,121.85,正态分布
2024-11,9,1,144.7,144.7,144.7,144.7,114.06,正态分布
2024-11,10,1,203,203,203,203,160.02,正态分布
2024-11,11,1,58.91,58.91,58.91,58.91,46.44,正态分布
2024-11,12,4,100.61,91.42,50.93,168.68,79.31,正态分布
2024-11,13,2,140,140,52.77,227.24,110.36,正态分布
2024-11,14,1,176.1,176.1,176.1,176.1,138.81,正态分布
2024-11,15,3,63.88,52.87,45.19,93.58,50.35,右偏（高客单价拉高均值）
2024-11,16,1,101.45,101.45,101.45,101.45,79.97,正态分布
2024-12,0,26,110.72,100.5,4.51,321.38,100,正态分布
2024-12,1,0,,,,,,正态分布
2024-12,2,0,,,,,,正态分布
2024-12,3,0,,,,,,正态分布
2024-12,4,0,,,,,,正态分布
2024-12,5,0,,,,,,正态分布
2024-12,6,2,78.06,78.06,42.57,113.56,70.5,正态分布
2024-12,7,0,,,,,,正态分布
2024-12,8,1,149.29,149.29,149.29,149.29,134.84,正态分布
2024-12,9,2,114.82,114.82,106,123.64,103.7,正态分布
2024-12,10,0,,,,,,正态分布
2024-12,11,1,90.84,90.84,90.84,90.84,82.04,正态分布
2024-12,12,2,144.61,144.61,81.71,207.51,130.61,正态分布
2024-12,13,1,8.62,8.62,8.62,8.62,7.79,正态分布
2024-12,14,1,111.97,111.97,111.97,111.97,101.13,正态分布
2024-12,15,0,,,,,,正态分布
2025-01,0,23,125.31,65.75,13.65,578.58,100,右偏（高客单价拉高均值）
2025-01,1,0,,,,,,正态分布
2025-01,2,0,,,,,,正态分布
2025-01,3,1,303.92,303.92,303.92,303.92,242.53,正态分布
2025-01,4,1,53.3,53.3,53.3,53.3,42.53,正态分布
2025-01,5,1,326.16,326.16,326.16,326.16,260.28,正态分布
2025-01,6,1,31.4,31.4,31.4,31.4,25.06,正态分布
2025-01,7,2,61.68,61.68,21.93,101.43,49.22,正态分布
2025-01,8,2,17.86,17.86,16.18,19.53,14.25,正态分布
2025-01,9,1,62.08,62.08,62.08,62.08,49.54,正态分布
2025-01,10,2,50.31,50.31,42.65,57.97,40.15,正态分布
2025-01,11,3,100.08,137.81,21.86,140.58,79.87,左偏（低客单价拉低均值）
2025-01,12,2,142.39,142.39,24.47,260.32,113.63,正态分布
2025-01,13,2,249.87,249.87,153.06,346.67,199.4,正态分布
2025-01,14,2,142.72,142.72,62.7,222.75,113.89,正态分布
2025-02,0,24,64.36,45.84,17.25,250.92,100,右偏（高客单价拉高均值）
2025-02,1,0,,,,,,正态分布
2025-02,2,1,84.18,84.18,84.18,84.18,130.8,正态分布
2025-02,3,1,29.34,29.34,29.34,29.34,45.59,正态分布
2025-02,4,0,,,,,,正态分布
2025-02,5,1,94.23,94.23,94.23,94.23,146.41,正态分布
2025-02,6,0,,,,,,正态分布
2025-02,7,3,65.74,62.17,44.15,90.89,102.14,正态分布
2025-02,8,0,,,,,,正态分布
2025-02,9,1,118.75,118.75,118.75,118.75,184.51,正态分布
2025-02,10,1,6.18,6.18,6.18,6.18,9.6,正态分布
2025-02,11,1,52.63,52.63,52.63,52.63,81.77,正态分布
2025-02,12,3,89.45,82.49,61.82,124.05,138.98,正态分布
2025-02,13,2,48.05,48.05,32.98,63.12,74.66,正态分布
2025-03,0,32,144.73,94.16,17.39,753.41,100,右偏（高客单价拉高均值）
2025-03,1,0,,,,,,正态分布
2025-03,2,2,317.72,317.72,64.14,571.3,219.53,正态分布
