customer_id,country,age,gender,membership_tier,registration_to_now_date,registration_date,total_orders,total_spend_usd,avg_order_value_usd,days_since_last_purchase,preferred_category,preferred_device,preferred_payment_method,acquisition_channel,reviews_given,avg_review_score,return_rate,returns_made,wishlist_items,newsletter_subscribed,churned,age_group,registration_year,monthly_orders,monthly_spend
C01228,Brazil,43,Female,Free,1630,2021/11/10,6,304.15,57.81,98,Electronics,Mobile,Credit Card,Email Campaign,1,4.7,0,0,14,0,0,36-45,54,0.11,5.6
C05479,United States,46,Male,Free,142,2025/12/7,9,303.61,31.78,52,Books,Tablet,PayPal,Direct,2,3.9,0,0,5,1,0,>45,5,1.9,64.14
C03031,United States,44,Female,Silver,353,2025/5/10,6,302.2,52.11,84,Toys & Games,Mobile,Debit Card,Email Campaign,1,3.8,0,0,2,1,0,36-45,12,0.51,25.68
C01911,Singapore,50,Male,Free,466,2025/1/17,2,302.12,139.96,58,Electronics,Mobile,Debit Card,Social Media,0,3.8,0,0,12,1,0,>45,16,0.13,19.45
C07897,South Korea,45,Male,Silver,66,2026/2/21,3,302.03,104.12,29,Books,Mobile,Debit Card,Organic Search,1,4,0,0,11,1,0,36-45,2,1.36,137.29
C07085,United States,18,Female,Free,205,2025/10/5,7,301.85,48.29,48,Beauty & Personal Care,Mobile,PayPal,Referral,2,4.6,0,0,4,1,0,<25,7,1.02,44.17
C02768,United States,19,Male,Free,287,2025/7/15,20,301.81,17.07,1,Electronics,Desktop,PayPal,Organic Search,7,3.8,0,0,5,0,0,<25,10,2.09,31.55
C06723,United States,43,Male,Silver,584,2024/9/21,6,301.76,50.78,10,Electronics,Desktop,Credit Card,Referral,2,3.2,0,0,2,1,0,36-45,19,0.31,15.5
C05364,Japan,28,Male,Silver,109,2026/1/9,5,301.7,58.1,9,Clothing & Apparel,Mobile,UPI / Digital Wallet,Email Campaign,1,4.2,0,0,3,0,0,25-35,4,1.38,83.04
C04872,United Kingdom,28,Female,Free,75,2026/2/12,5,301.44,61.72,64,Beauty & Personal Care,Tablet,Credit Card,Paid Ad,1,4.4,0,0,24,1,0,25-35,3,2,120.58
C01581,India,41,Male,Free,74,2026/2/13,3,300.94,103.86,1,Electronics,Mobile,UPI / Digital Wallet,Paid Ad,0,4.8,0,0,0,1,0,36-45,2,1.22,122
C03218,United States,28,Male,Silver,515,2024/11/29,5,300.92,56.29,10,Clothing & Apparel,Mobile,PayPal,Paid Ad,1,4.3,0,0,0,1,0,25-35,17,0.29,17.53
C01105,Japan,34,Male,Silver,843,2024/1/6,4,300.68,65.9,63,Electronics,Mobile,PayPal,Email Campaign,0,4,0,0,5,0,0,25-35,28,0.14,10.7
C01235,Singapore,45,Male,Silver,685,2024/6/12,10,300.62,27.83,72,Electronics,Mobile,Buy Now Pay Later,Email Campaign,2,4.9,0,0,7,0,0,36-45,23,0.44,13.17
C01074,United Kingdom,27,Male,Silver,770,2024/3/19,13,300.6,23.52,16,Automotive,Tablet,Buy Now Pay Later,Direct,1,4.6,0,0,0,0,0,25-35,26,0.51,11.71
C06893,Singapore,45,Male,Free,1573,2022/1/6,5,300.44,63.35,130,Clothing & Apparel,Desktop,Credit Card,Organic Search,1,4.2,0,0,0,1,1,36-45,52,0.1,5.73
C01532,United States,42,Female,Free,2087,2020/8/10,7,300.43,43.87,85,Beauty & Personal Care,Tablet,Buy Now Pay Later,Organic Search,2,4.8,0,0,8,1,0,36-45,70,0.1,4.32
C05627,United States,51,Female,Free,918,2023/10/23,10,300.34,28.61,83,Office Supplies,Mobile,Debit Card,Email Campaign,2,4.7,0.1,1,5,1,0,>45,31,0.33,9.82
C06856,United States,52,Male,Gold,249,2025/8/22,3,300.29,107.67,9,Clothing & Apparel,Mobile,UPI / Digital Wallet,Email Campaign,1,3.6,0,0,3,1,0,>45,8,0.36,36.18
C07837,Mexico,32,Female,Free,546,2024/10/29,17,300.24,19.42,169,Home & Kitchen,Mobile,Credit Card,Social Media,4,4.2,0.059,1,1,1,0,25-35,18,0.93,16.5
C07562,India,25,Female,Free,437,2025/2/15,6,299.63,55.12,111,Toys & Games,Mobile,Credit Card,Organic Search,0,4.4,0,0,4,0,0,25-35,15,0.41,20.57
C06016,France,44,Male,Platinum,1103,2023/4/21,10,299.41,34.48,43,Electronics,Mobile,Credit Card,Organic Search,3,3.8,0,0,4,0,1,36-45,37,0.27,8.14
C05898,France,34,Female,Free,737,2024/4/21,8,299.31,35.43,10,Electronics,Mobile,Credit Card,Email Campaign,2,3.9,0,0,2,0,0,25-35,25,0.33,12.18
C04035,United States,32,Male,Free,362,2025/5/1,10,299.17,31.64,38,Electronics,Mobile,Credit Card,Paid Ad,0,4.2,0,0,1,0,0,25-35,12,0.83,24.79
C04231,Japan,48,Male,Silver,133,2025/12/16,5,299.13,52.67,246,Pet Supplies,Desktop,Credit Card,Social Media,1,4.3,0,0,0,1,0,>45,4,1.13,67.47
C01973,Brazil,40,Female,Silver,527,2024/11/17,7,299.08,41.31,69,Home & Kitchen,Mobile,Credit Card,Organic Search,0,4.4,0,0,1,1,0,36-45,18,0.4,17.03
C04950,India,52,Female,Free,253,2025/8/18,3,298.87,88.7,27,Books,Desktop,Credit Card,Social Media,0,4.4,0,0,7,1,0,>45,8,0.36,35.44
C07796,South Korea,46,Female,Platinum,170,2025/11/9,4,298.8,67.59,104,Clothing & Apparel,Mobile,Buy Now Pay Later,Organic Search,0,3.9,0,0,7,1,0,>45,6,0.71,52.73
C02161,United Kingdom,28,Male,Platinum,935,2023/10/6,7,298.77,42.11,3,Books,Desktop,Credit Card,Organic Search,1,4.8,0,0,1,0,0,25-35,31,0.22,9.59
C06581,India,53,Female,Free,652,2024/7/15,8,298.74,35.28,304,Home & Kitchen,Desktop,Credit Card,Social Media,2,4.5,0.125,1,19,0,0,>45,22,0.37,13.75
C06779,India,49,Male,Free,47,2026/3/12,3,298.72,87.58,46,Clothing & Apparel,Mobile,Credit Card,Email Campaign,0,4.4,0,0,3,1,0,>45,2,1.91,190.67
C00706,United States,33,Male,Gold,61,2026/2/26,2,298.66,134.19,0,Home & Kitchen,Mobile,Credit Card,Paid Ad,0,3.6,0,0,2,0,0,25-35,2,0.98,146.88
C06628,Turkey,38,Male,Free,984,2023/8/18,4,298.65,80.57,1,Books,Mobile,Debit Card,Organic Search,0,4.3,0,0,0,0,1,36-45,33,0.12,9.11
C06695,United States,37,Male,Free,197,2025/10/13,6,298.43,49.79,185,Electronics,Mobile,Debit Card,Email Campaign,1,4.8,0,0,5,1,1,36-45,7,0.91,45.45
C05758,United Kingdom,47,Male,Free,1927,2021/1/17,8,298.35,43.2,52,Clothing & Apparel,Desktop,PayPal,Organic Search,2,3.7,0.125,1,2,1,0,>45,64,0.12,4.64
C06348,Brazil,32,Female,Silver,1353,2022/8/14,3,298.29,99.47,19,Electronics,Tablet,Credit Card,Email Campaign,0,3.8,0,0,5,1,0,25-35,45,0.07,6.61
C06994,India,61,Other,Free,102,2026/1/16,19,298.26,17.84,143,Sports & Outdoors,Mobile,PayPal,Organic Search,6,3.5,0.105,2,1,1,0,>45,3,5.59,87.72
C07814,United States,47,Female,Free,173,2025/11/6,6,298.01,55.28,184,Office Supplies,Mobile,Credit Card,Email Campaign,0,3.9,0,0,3,1,0,>45,6,1.04,51.68
C07612,France,23,Female,Free,99,2026/1/19,5,297.93,60.63,40,Electronics,Mobile,Credit Card,Email Campaign,0,4.6,0,0,4,1,0,<25,3,1.52,90.28
C05118,United States,36,Female,Free,750,2024/4/8,8,297.86,34.69,2,Jewelry & Accessories,Desktop,Debit Card,Social Media,0,3,0,0,6,1,0,36-45,25,0.32,11.91
C00909,Germany,22,Male,Platinum,863,2023/12/17,4,297.47,66.24,7,Sports & Outdoors,Mobile,Cryptocurrency,Referral,1,4.5,0,0,3,0,0,<25,29,0.14,10.34
C06052,Netherlands,50,Male,Free,1013,2023/7/20,6,297.46,54.72,110,Electronics,Mobile,Credit Card,Organic Search,1,4.4,0,0,9,1,0,>45,34,0.18,8.81
C02145,Sweden,38,Female,Free,487,2024/12/27,12,297.13,27.66,9,Home & Kitchen,Desktop,UPI / Digital Wallet,Organic Search,3,4.3,0.083,1,5,1,0,36-45,16,0.74,18.3
C05176,United States,36,Female,Silver,804,2024/2/14,9,297.09,37.26,72,Toys & Games,Desktop,Credit Card,Direct,1,3.8,0,0,1,1,0,36-45,27,0.34,11.09
C06885,Netherlands,51,Other,Free,608,2024/8/28,3,296.98,95.15,114,Home & Kitchen,Mobile,PayPal,Social Media,0,4.7,0,0,5,0,0,>45,20,0.15,14.65
C06234,United States,43,Male,Free,1878,2021/3/7,9,296.67,31.67,22,Home & Kitchen,Desktop,Debit Card,Organic Search,2,2.6,0.111,1,4,0,0,36-45,63,0.14,4.74
C02416,United States,47,Female,Silver,492,2024/12/22,3,296.64,105.28,391,Electronics,Desktop,Credit Card,Social Media,1,4.5,0,0,5,0,0,>45,16,0.18,18.09
C06106,Spain,35,Male,Silver,138,2025/12/11,12,296.57,23.54,68,Electronics,Desktop,Credit Card,Paid Ad,3,4.2,0.083,1,2,1,0,25-35,5,2.61,64.47
C01370,United States,25,Male,Platinum,492,2024/12/22,5,296.5,61.91,198,Toys & Games,Mobile,Credit Card,Organic Search,1,4.9,0,0,2,1,1,25-35,16,0.3,18.08
C05713,Canada,35,Male,Free,55,2026/3/4,15,296.5,20.78,15,Jewelry & Accessories,Mobile,Credit Card,Email Campaign,5,4.3,0,0,4,1,0,25-35,2,8.18,161.73
C03891,Netherlands,21,Female,Free,396,2025/3/28,5,296.36,57.59,153,Automotive,Desktop,Credit Card,Paid Ad,1,3.5,0,0,4,1,0,<25,13,0.38,22.45
C04812,United Kingdom,43,Male,Free,559,2024/10/16,7,296.28,43.95,115,Home & Kitchen,Desktop,Credit Card,Organic Search,2,4.5,0,0,0,0,0,36-45,19,0.38,15.9
C00590,Australia,23,Male,Free,856,2023/12/24,4,296.21,84.46,83,Food & Grocery,Desktop,Credit Card,Direct,1,3.6,0,0,2,1,0,<25,29,0.14,10.38
C04832,United States,43,Male,Free,918,2023/10/23,11,295.97,30.28,24,Beauty & Personal Care,Desktop,Debit Card,Direct,0,2.5,0,0,1,0,1,36-45,31,0.36,9.67
C05620,Sweden,56,Female,Silver,397,2025/3/27,4,295.78,68.87,47,Sports & Outdoors,Desktop,Debit Card,Social Media,0,3.5,0,0,2,0,0,>45,13,0.3,22.35
C06933,United States,36,Female,Free,52,2026/3/7,3,295.51,92.72,83,Beauty & Personal Care,Mobile,Credit Card,Organic Search,0,4.4,0,0,10,1,0,36-45,2,1.73,170.49
C06872,Italy,34,Male,Free,438,2025/2/14,5,295.19,63.92,0,Clothing & Apparel,Tablet,PayPal,Email Campaign,1,3.2,0,0,4,0,0,25-35,15,0.34,20.22
C03773,Canada,40,Female,Free,80,2026/2/7,4,295.12,84.29,101,Beauty & Personal Care,Mobile,Debit Card,Email Campaign,1,4.9,0,0,4,1,0,36-45,3,1.5,110.67
C02470,United States,35,Female,Free,1050,2023/6/13,1,294.99,322.33,36,Books,Desktop,Credit Card,Organic Search,0,4.6,0,0,7,1,0,25-35,35,0.03,8.43
C00578,Canada,43,Other,Free,1022,2023/7/11,7,294.19,37.22,345,Clothing & Apparel,Tablet,Bank Transfer,Organic Search,1,4.7,0,0,14,0,0,36-45,34,0.21,8.64
C02777,Australia,45,Female,Free,64,2026/2/23,6,294.09,54.97,104,Jewelry & Accessories,Mobile,UPI / Digital Wallet,Organic Search,2,4.1,0,0,4,1,0,36-45,2,2.81,137.85
C07465,France,49,Female,Free,439,2025/2/13,3,293.69,86.29,109,Home & Kitchen,Mobile,Debit Card,Email Campaign,0,4.8,0,0,3,1,0,>45,15,0.21,20.07
C07208,Japan,55,Male,Silver,197,2025/10/13,12,293.52,21.86,95,Sports & Outdoors,Mobile,Credit Card,Social Media,1,3.8,0.083,1,2,1,0,>45,7,1.83,44.7
C00819,Brazil,18,Male,Silver,475,2025/1/8,3,293.37,111.79,17,Clothing & Apparel,Tablet,Debit Card,Organic Search,0,2.6,0,0,2,1,0,<25,16,0.19,18.53
C00675,Australia,50,Female,Free,282,2025/7/20,12,293.13,21.3,47,Home & Kitchen,Mobile,Credit Card,Email Campaign,3,4.4,0,0,4,0,0,>45,9,1.28,31.18
C05908,Turkey,60,Female,Free,1523,2022/2/25,8,292.76,38.98,77,Electronics,Mobile,PayPal,Social Media,2,3.6,0.125,1,1,0,0,>45,51,0.16,5.77
C02979,United Kingdom,28,Female,Free,1169,2023/2/14,4,292.7,80.76,80,Electronics,Mobile,Bank Transfer,Direct,0,3.9,0,0,6,1,0,25-35,39,0.1,7.51
C03094,United Kingdom,37,Female,Free,1165,2023/2/18,2,292.15,143.9,47,Electronics,Mobile,PayPal,Social Media,0,4.7,0,0,4,0,1,36-45,39,0.05,7.52
C05179,United States,55,Female,Silver,136,2025/12/13,6,291.82,51.64,73,Clothing & Apparel,Mobile,PayPal,Email Campaign,0,4.7,0,0,7,1,0,>45,5,1.32,64.37
C02309,United States,45,Female,Platinum,190,2025/10/20,4,291.68,66.95,49,Sports & Outdoors,Mobile,PayPal,Organic Search,0,4,0,0,0,0,0,36-45,6,0.63,46.05
C00728,Mexico,18,Female,Gold,71,2026/2/16,13,291.51,23.2,7,Home & Kitchen,Mobile,Buy Now Pay Later,Organic Search,4,4.3,0.077,1,1,1,0,<25,2,5.49,123.17
C05507,United Kingdom,57,Female,Silver,43,2026/3/16,6,291.51,56.93,68,Electronics,Desktop,Credit Card,Organic Search,1,4.8,0,0,22,1,0,>45,1,4.19,203.38
C06935,United States,26,Female,Free,295,2025/7/7,2,291.4,133.45,73,Food & Grocery,Mobile,Debit Card,Social Media,0,4.4,0,0,0,1,0,25-35,10,0.2,29.63
C07470,United States,32,Male,Silver,50,2026/3/9,5,291.24,63.86,54,Health & Wellness,Tablet,Cryptocurrency,Organic Search,0,4,0,0,17,0,0,25-35,2,3,174.74
C07608,United States,54,Female,Silver,258,2025/8/13,6,291.18,52.08,66,Sports & Outdoors,Desktop,Bank Transfer,Referral,2,3.6,0,0,1,1,0,>45,9,0.7,33.86
C03747,Brazil,64,Male,Free,2101,2020/7/27,15,290.98,21.31,4,Pet Supplies,Mobile,Credit Card,Social Media,2,4.3,0.133,2,1,0,0,>45,70,0.21,4.15
C07449,Germany,45,Male,Free,1418,2022/6/10,1,290.92,268.9,16,Automotive,Desktop,PayPal,Social Media,0,4.5,0,0,0,1,0,36-45,47,0.02,6.15
C06427,Singapore,41,Female,Free,156,2025/11/23,5,290.85,54.36,55,Home & Kitchen,Desktop,UPI / Digital Wallet,Paid Ad,1,4.8,0,0,5,1,0,36-45,5,0.96,55.93
C01368,Canada,36,Male,Free,1055,2023/6/8,5,290.76,62.94,34,Clothing & Apparel,Mobile,PayPal,Referral,1,4.5,0,0,1,1,0,36-45,35,0.14,8.27
C03878,France,42,Male,Gold,1008,2023/7/25,1,290.56,259.05,158,Travel & Luggage,Mobile,Credit Card,Paid Ad,0,4,0,0,1,0,0,36-45,34,0.03,8.65
C07779,Brazil,39,Male,Free,967,2023/9/4,5,290.12,61.92,104,Food & Grocery,Desktop,Debit Card,Organic Search,0,4.6,0,0,2,1,0,36-45,32,0.16,9
C01849,Japan,38,Female,Silver,144,2025/12/5,17,289.95,19.45,2,Jewelry & Accessories,Desktop,Bank Transfer,Organic Search,6,4.8,0,0,5,1,0,36-45,5,3.54,60.41
C01529,United Kingdom,53,Female,Free,84,2026/2/3,10,289.86,27.16,37,Beauty & Personal Care,Desktop,Credit Card,Social Media,2,4.7,0,0,4,1,0,>45,3,3.57,103.52
C05864,United States,29,Female,Free,887,2023/11/23,5,289.6,58.68,33,Beauty & Personal Care,Desktop,Debit Card,Direct,1,3.6,0,0,3,0,1,25-35,30,0.17,9.79
C07225,United States,35,Female,Free,313,2025/6/19,13,289.59,24.14,11,Jewelry & Accessories,Mobile,Debit Card,Social Media,2,3.3,0,0,10,0,0,25-35,10,1.25,27.76
C07817,Germany,22,Other,Silver,1099,2023/4/25,2,289.43,140.33,105,Clothing & Apparel,Mobile,Credit Card,Social Media,0,4.5,0,0,1,0,0,<25,37,0.05,7.9
C00526,Spain,18,Female,Silver,695,2024/6/2,9,289.14,37.76,144,Toys & Games,Mobile,Credit Card,Organic Search,3,3.3,0,0,0,0,0,<25,23,0.39,12.48
C06372,Italy,33,Male,Silver,88,2026/1/30,14,288.99,21.01,131,Beauty & Personal Care,Desktop,Debit Card,Organic Search,3,4.5,0.071,1,7,1,0,25-35,3,4.77,98.52
C07825,United Kingdom,42,Female,Platinum,222,2025/9/18,3,288.96,105.35,4,Office Supplies,Mobile,Debit Card,Organic Search,0,4.3,0,0,2,0,0,36-45,7,0.41,39.05
C03241,Sweden,18,Female,Silver,781,2024/3/8,7,288.37,36.68,4,Automotive,Desktop,PayPal,Social Media,1,4.8,0,0,3,0,0,<25,26,0.27,11.08
C01727,United States,27,Male,Platinum,144,2025/12/5,3,287.81,106.45,77,Home & Kitchen,Desktop,Credit Card,Organic Search,0,4.6,0,0,0,1,0,25-35,5,0.63,59.96
C01586,United States,35,Male,Platinum,264,2025/8/7,2,287.71,133.97,105,Beauty & Personal Care,Mobile,Credit Card,Paid Ad,0,4.6,0,0,3,1,0,25-35,9,0.23,32.69
C04429,South Africa,21,Female,Free,209,2025/10/1,8,287.52,39.32,126,Clothing & Apparel,Mobile,Credit Card,Referral,2,4.7,0,0,1,0,0,<25,7,1.15,41.27
C01026,United States,50,Male,Free,189,2025/10/21,15,287.39,21.18,110,Sports & Outdoors,Mobile,UPI / Digital Wallet,Referral,3,4.6,0,0,1,0,0,>45,6,2.38,45.62
C05567,India,37,Female,Free,140,2025/12/9,4,287.32,82.13,9,Clothing & Apparel,Mobile,Credit Card,Paid Ad,1,4.7,0,0,0,1,0,36-45,5,0.86,61.57
C04908,Italy,18,Male,Silver,1080,2023/5/14,3,287.29,102.78,4,Toys & Games,Mobile,PayPal,Paid Ad,0,4.2,0,0,1,1,0,<25,36,0.08,7.98
C00774,United States,30,Male,Silver,40,2026/3/19,9,287.25,29.28,1,Clothing & Apparel,Tablet,Credit Card,Paid Ad,3,3.7,0,0,0,1,0,25-35,1,6.75,215.44
C05072,United States,32,Female,Free,582,2024/9/23,5,287.15,63.32,50,Electronics,Mobile,Credit Card,Email Campaign,0,4,0,0,5,1,0,25-35,19,0.26,14.8
C06276,United States,50,Female,Silver,114,2026/1/4,18,286.78,14.35,1,Electronics,Desktop,Credit Card,Social Media,6,4.5,0.111,2,5,0,0,>45,4,4.74,75.47
C00001,United States,40,Male,Free,2658,2019/1/17,4,286.63,63.78,49,Food & Grocery,Mobile,Debit Card,Social Media,1,4.5,0,0,12,0,0,36-45,89,0.05,3.24
C02568,United States,32,Male,Free,566,2024/10/9,9,286.48,29.12,74,Electronics,Desktop,Credit Card,Organic Search,2,3.4,0.111,1,0,0,0,25-35,19,0.48,15.18
C06733,Brazil,34,Male,Free,2431,2019/9/1,4,286.2,68.34,5,Books,Mobile,Credit Card,Paid Ad,0,3.2,0,0,1,1,0,25-35,81,0.05,3.53
C07336,France,37,Male,Silver,1447,2022/5/12,3,286.19,103.03,50,Health & Wellness,Mobile,Credit Card,Organic Search,0,4.6,0,0,8,1,0,36-45,48,0.06,5.93
C02482,Netherlands,49,Female,Free,826,2024/1/23,5,285.89,52.91,174,Clothing & Apparel,Mobile,Credit Card,Email Campaign,0,3.9,0,0,1,1,0,>45,28,0.18,10.38
C01217,Poland,49,Male,Platinum,449,2025/2/3,2,285.8,144.65,39,Home & Kitchen,Desktop,UPI / Digital Wallet,Organic Search,0,3.9,0,0,6,0,0,>45,15,0.13,19.1
C06467,India,19,Male,Free,649,2024/7/18,4,285.6,64.87,22,Home & Kitchen,Mobile,Credit Card,Organic Search,1,2.4,0,0,8,1,1,<25,22,0.18,13.2
C06778,United Kingdom,29,Male,Free,295,2025/7/7,10,285.59,29.59,227,Clothing & Apparel,Tablet,Debit Card,Organic Search,3,4.4,0.1,1,4,1,0,25-35,10,1.02,29.04
C01754,United States,36,Male,Free,262,2025/8/9,6,285.28,52.98,55,Beauty & Personal Care,Mobile,PayPal,Email Campaign,2,4.5,0,0,0,0,0,36-45,9,0.69,32.67
C02958,United States,35,Male,Silver,35,2026/3/24,7,284.56,43.94,39,Electronics,Mobile,Debit Card,Paid Ad,1,4.5,0,0,0,1,0,25-35,1,6,243.91
C00433,Germany,29,Female,Free,1027,2023/7/6,3,284.55,85.66,120,Food & Grocery,Desktop,UPI / Digital Wallet,Social Media,0,4.7,0,0,7,1,0,25-35,34,0.09,8.31
C07866,Japan,23,Female,Free,1971,2020/12/4,13,284.34,19.74,29,Travel & Luggage,Desktop,Credit Card,Paid Ad,1,3.8,0,0,4,1,0,<25,66,0.2,4.33
C03233,Turkey,33,Female,Free,761,2024/3/28,5,284.03,52.55,87,Beauty & Personal Care,Desktop,Debit Card,Email Campaign,0,4.2,0,0,0,1,0,25-35,25,0.2,11.2
C02423,Brazil,30,Female,Platinum,1208,2023/1/6,6,284.02,46.67,30,Sports & Outdoors,Mobile,Credit Card,Direct,2,3.2,0,0,9,1,0,25-35,40,0.15,7.05
C06929,United States,45,Female,Silver,951,2023/9/20,7,283.97,36.04,51,Electronics,Desktop,UPI / Digital Wallet,Organic Search,0,4.5,0,0,0,1,0,36-45,32,0.22,8.96
C02282,United States,24,Female,Silver,2421,2019/9/11,2,283.93,128.03,7,Clothing & Apparel,Mobile,PayPal,Organic Search,0,3.3,0,0,3,0,0,<25,81,0.02,3.52
C01620,United States,21,Female,Free,551,2024/10/24,10,283.79,28.03,74,Food & Grocery,Desktop,Debit Card,Organic Search,1,4.3,0,0,10,1,0,<25,18,0.54,15.45
C00043,United Kingdom,32,Female,Free,317,2025/6/15,2,283.73,126.66,8,Sports & Outdoors,Mobile,Bank Transfer,Email Campaign,0,2.8,0,0,0,0,0,25-35,11,0.19,26.85
C05351,France,25,Male,Silver,174,2025/11/5,10,283.55,32.09,9,Sports & Outdoors,Desktop,Debit Card,Social Media,3,4.5,0.1,1,2,1,0,25-35,6,1.72,48.89
C03395,Netherlands,27,Female,Free,307,2025/6/25,7,283.53,40.17,38,Beauty & Personal Care,Tablet,Cryptocurrency,Direct,1,4.2,0,0,3,1,0,25-35,10,0.68,27.71
C02097,Germany,25,Female,Silver,216,2025/9/24,7,283.53,36.65,68,Sports & Outdoors,Mobile,PayPal,Organic Search,0,4.7,0,0,1,0,0,25-35,7,0.97,39.38
C03198,Canada,36,Male,Silver,478,2025/1/5,7,283.32,44.69,42,Home & Kitchen,Mobile,PayPal,Organic Search,0,4.1,0,0,13,1,0,36-45,16,0.44,17.78
C02075,United States,51,Male,Gold,53,2026/3/6,4,283.21,80.48,157,Books,Desktop,Credit Card,Email Campaign,1,4.2,0,0,2,0,0,>45,2,2.26,160.31
C06528,Netherlands,28,Male,Free,386,2025/4/7,6,282.99,54.01,25,Home & Kitchen,Tablet,PayPal,Organic Search,2,4.3,0,0,10,0,0,25-35,13,0.47,21.99
C06423,United States,45,Female,Platinum,43,2026/3/16,3,282.99,88.03,17,Toys & Games,Tablet,Credit Card,Organic Search,0,4.6,0,0,12,0,0,36-45,1,2.09,197.43
C05169,United States,41,Male,Gold,1231,2022/12/14,5,282.93,55.43,19,Home & Kitchen,Mobile,UPI / Digital Wallet,Organic Search,0,3.4,0,0,6,0,0,36-45,41,0.12,6.9
C02553,United States,27,Male,Free,1790,2021/6/3,4,282.91,72.65,321,Automotive,Desktop,Debit Card,Social Media,1,4.2,0,0,2,1,0,25-35,60,0.07,4.74
C02666,South Korea,25,Female,Free,46,2026/3/13,13,282.65,20.61,190,Toys & Games,Tablet,Credit Card,Social Media,2,3.8,0.077,1,0,0,0,25-35,2,8.48,184.34
C05802,Netherlands,24,Female,Free,1490,2022/3/30,10,282.43,32.76,88,Clothing & Apparel,Desktop,Credit Card,Email Campaign,2,4.3,0,0,2,0,0,<25,50,0.2,5.69
C07263,Germany,20,Other,Free,114,2026/1/4,16,282.39,19.93,160,Food & Grocery,Desktop,UPI / Digital Wallet,Email Campaign,3,4.1,0.125,2,9,0,0,<25,4,4.21,74.31
C04859,United States,42,Male,Free,1212,2023/1/2,14,282.36,19.24,32,Books,Mobile,Debit Card,Social Media,1,3.8,0.071,1,0,0,0,36-45,40,0.35,6.99
C07685,Germany,32,Female,Free,381,2025/4/12,4,282.32,64.34,53,Travel & Luggage,Tablet,Credit Card,Organic Search,0,4.7,0,0,0,1,0,25-35,13,0.31,22.23
C07339,India,42,Male,Gold,398,2025/3/26,6,282.17,46.48,36,Books,Mobile,PayPal,Social Media,1,3.9,0,0,3,0,0,36-45,13,0.45,21.27
C04100,India,18,Female,Free,35,2026/3/24,1,282.14,303.3,102,Books,Desktop,PayPal,Organic Search,0,4.1,0,0,1,1,0,<25,1,0.86,241.83
C04774,Italy,31,Male,Silver,353,2025/5/10,6,282.12,44.23,10,Automotive,Desktop,Bank Transfer,Paid Ad,0,4.1,0,0,3,0,0,25-35,12,0.51,23.98
C01156,Germany,48,Male,Free,700,2024/5/28,7,281.9,40.1,46,Food & Grocery,Desktop,PayPal,Referral,1,4.1,0,0,0,1,0,>45,23,0.3,12.08
C01403,United States,56,Male,Free,278,2025/7/24,4,281.65,63.68,32,Jewelry & Accessories,Mobile,Credit Card,Organic Search,0,3,0,0,4,1,0,>45,9,0.43,30.39
C01083,United Kingdom,25,Female,Free,1203,2023/1/11,5,281.43,60.02,105,Home & Kitchen,Mobile,Credit Card,Organic Search,0,4.4,0,0,2,1,0,25-35,40,0.12,7.02
C06529,United States,34,Male,Free,797,2024/2/21,8,281.43,35.37,32,Sports & Outdoors,Mobile,Credit Card,Email Campaign,0,4.5,0,0,2,1,0,25-35,27,0.3,10.59
C04274,India,47,Female,Silver,38,2026/3/21,11,281.18,29.43,111,Food & Grocery,Mobile,Debit Card,Organic Search,1,4.7,0,0,1,1,0,>45,1,8.68,221.98
C04603,United States,39,Male,Free,403,2025/3/21,4,281.05,66.71,75,Electronics,Mobile,PayPal,Direct,0,4.6,0,0,5,1,0,36-45,13,0.3,20.92
C05738,Germany,37,Male,Free,66,2026/2/21,13,280.99,20.85,16,Clothing & Apparel,Tablet,Debit Card,Social Media,4,4.3,0.077,1,10,1,0,36-45,2,5.91,127.72
C00848,Australia,55,Female,Free,314,2025/6/18,5,280.08,49.56,30,Home & Kitchen,Desktop,PayPal,Social Media,1,4.4,0,0,7,0,0,>45,10,0.48,26.76
C07973,France,44,Female,Free,242,2025/8/29,2,279.89,125.22,9,Beauty & Personal Care,Desktop,Bank Transfer,Direct,0,3.7,0,0,2,0,0,36-45,8,0.25,34.7
C04562,India,18,Male,Gold,844,2024/1/5,6,279.67,46.48,30,Electronics,Mobile,Credit Card,Email Campaign,0,3.7,0,0,3,1,0,<25,28,0.21,9.94
C02494,Netherlands,25,Female,Free,425,2025/2/27,9,279.28,28.38,19,Electronics,Mobile,Credit Card,Paid Ad,1,4.7,0,0,0,0,0,25-35,14,0.64,19.71
C06332,Germany,19,Female,Free,175,2025/11/4,5,279.05,54.9,33,Home & Kitchen,Desktop,PayPal,Social Media,1,4.7,0,0,14,1,0,<25,6,0.86,47.84
C03808,United States,36,Male,Free,1391,2022/7/7,8,278.74,32.54,15,Clothing & Apparel,Desktop,Credit Card,Organic Search,1,4.4,0,0,0,1,0,36-45,46,0.17,6.01
C03973,United States,18,Male,Gold,471,2025/1/12,3,278.53,82.57,39,Health & Wellness,Mobile,Bank Transfer,Organic Search,0,4.3,0,0,1,0,0,<25,16,0.19,17.74
C04064,Poland,28,Female,Free,231,2025/9/9,8,278.09,35.47,46,Home & Kitchen,Tablet,Buy Now Pay Later,Paid Ad,1,4,0,0,0,0,0,25-35,8,1.04,36.12
